Data Point Listing of File C:\Users\set.a.m2s.036\Documents\Aris\CPMG_silicon_oil_20251204.tnt
Starting Point:	1	Ending Point:	40000
Starting 2D Record:	1	Ending Record:	1
Real	Imag	usec
13449.000	-28560.000	75472.000
16265.000	-20557.000	75476.000
12566.000	-14788.000	75480.000
10153.000	-12453.000	75484.000
-6935.000	-25662.000	75488.000
-3278.000	-31802.000	75492.000
1777.000	-38926.000	75496.000
14561.000	-36146.000	75500.000
18205.000	-29278.000	75504.000
17375.000	-23176.000	75508.000
10605.000	-15546.000	75512.000
9363.000	-9253.000	75516.000
-5236.000	-23062.000	75520.000
-1649.000	-33074.000	75524.000
3255.000	-35058.000	75528.000
13405.000	-35460.000	75532.000
14020.000	-30435.000	75536.000
18309.000	-22094.000	75540.000
11781.000	-16799.000	75544.000
11606.000	-9320.000	75548.000
-6410.000	-23952.000	75552.000
-2461.000	-32934.000	75556.000
270.000	-36993.000	75560.000
12428.000	-34408.000	75564.000
15527.000	-26492.000	75568.000
18287.000	-21613.000	75572.000
14380.000	-15930.000	75576.000
7789.000	-8982.000	75580.000
-5639.000	-25285.000	75584.000
-2922.000	-33228.000	75588.000
3990.000	-37689.000	75592.000
11450.000	-35497.000	75596.000
16768.000	-27286.000	75600.000
16575.000	-19225.000	75604.000
12559.000	-11229.000	75608.000
7680.000	-8645.000	75612.000
-6503.000	-25668.000	75616.000
-2910.000	-32372.000	75620.000
1614.000	-35734.000	75624.000
13000.000	-35084.000	75628.000
12759.000	-28914.000	75632.000
15036.000	-22328.000	75636.000
13357.000	-15517.000	75640.000
9218.000	-8517.000	75644.000
-6523.000	-23967.000	75648.000
-1633.000	-32819.000	75652.000
5675.000	-37616.000	75656.000
14528.000	-36381.000	75660.000
16613.000	-27710.000	75664.000
16901.000	-21857.000	75668.000
13635.000	-13517.000	75672.000
12584.000	-10891.000	75676.000
-6258.000	-22728.000	75680.000
-4739.000	-31153.000	75684.000
3366.000	-32557.000	75688.000
11919.000	-34545.000	75692.000
17436.000	-27851.000	75696.000
16296.000	-22882.000	75700.000
12037.000	-15413.000	75704.000
11229.000	-7978.000	75708.000
-5512.000	-23860.000	75712.000
74.000	-30486.000	75716.000
3860.000	-36256.000	75720.000
13372.000	-36317.000	75724.000
15316.000	-28210.000	75728.000
16200.000	-22800.000	75732.000
11987.000	-12663.000	75736.000
9494.000	-10099.000	75740.000
-5160.000	-25795.000	75744.000
-3258.000	-33996.000	75748.000
186.000	-37433.000	75752.000
11743.000	-36773.000	75756.000
15908.000	-28463.000	75760.000
19105.000	-20550.000	75764.000
6913.000	-15027.000	75768.000
7072.000	-9657.000	75772.000
-8930.000	-22521.000	75776.000
-2951.000	-32981.000	75780.000
2694.000	-36561.000	75784.000
14312.000	-37712.000	75788.000
16229.000	-28709.000	75792.000
16528.000	-20507.000	75796.000
10827.000	-13860.000	75800.000
9143.000	-10006.000	75804.000
-5987.000	-27224.000	75808.000
-3623.000	-31688.000	75812.000
3819.000	-36940.000	75816.000
15178.000	-34971.000	75820.000
16393.000	-31660.000	75824.000
18387.000	-21924.000	75828.000
14788.000	-17163.000	75832.000
5987.000	-9382.000	75836.000
-5305.000	-25811.000	75840.000
-2596.000	-33289.000	75844.000
4182.000	-36797.000	75848.000
12653.000	-34948.000	75852.000
18769.000	-28511.000	75856.000
17012.000	-21649.000	75860.000
9271.000	-14407.000	75864.000
8943.000	-10488.000	75868.000
-6276.000	-21788.000	75872.000
-4353.000	-32097.000	75876.000
2398.000	-37544.000	75880.000
11935.000	-37198.000	75884.000
13979.000	-28373.000	75888.000
15874.000	-21918.000	75892.000
12420.000	-13639.000	75896.000
12005.000	-10476.000	75900.000
-5451.000	-24904.000	75904.000
-4542.000	-29961.000	75908.000
1531.000	-37564.000	75912.000
11865.000	-35881.000	75916.000
15618.000	-28196.000	75920.000
19565.000	-21966.000	75924.000
13299.000	-17858.000	75928.000
9489.000	-10633.000	75932.000
-9204.000	-24804.000	75936.000
-2121.000	-30997.000	75940.000
2105.000	-37856.000	75944.000
13296.000	-34743.000	75948.000
16218.000	-30308.000	75952.000
17257.000	-20584.000	75956.000
13532.000	-15678.000	75960.000
10015.000	-9624.000	75964.000
-5066.000	-24822.000	75968.000
-4547.000	-31099.000	75972.000
4152.000	-37476.000	75976.000
13681.000	-33711.000	75980.000
18166.000	-27334.000	75984.000
17619.000	-18468.000	75988.000
14376.000	-13928.000	75992.000
10770.000	-10465.000	75996.000
-9087.000	-22234.000	76000.000
-3095.000	-32346.000	76004.000
4123.000	-39640.000	76008.000
12368.000	-37292.000	76012.000
14758.000	-29464.000	76016.000
17109.000	-20472.000	76020.000
12408.000	-13391.000	76024.000
8637.000	-9721.000	76028.000
-5321.000	-25932.000	76032.000
-1968.000	-34461.000	76036.000
3507.000	-35620.000	76040.000
13493.000	-37172.000	76044.000
16840.000	-28692.000	76048.000
16503.000	-21322.000	76052.000
11945.000	-14413.000	76056.000
6781.000	-9646.000	76060.000
-6453.000	-24107.000	76064.000
-1573.000	-30896.000	76068.000
3231.000	-37798.000	76072.000
14929.000	-35369.000	76076.000
15773.000	-28311.000	76080.000
16068.000	-20336.000	76084.000
14084.000	-13127.000	76088.000
10070.000	-8972.000	76092.000
-6944.000	-26048.000	76096.000
-860.000	-32678.000	76100.000
3497.000	-36390.000	76104.000
11641.000	-37577.000	76108.000
13782.000	-28367.000	76112.000
16193.000	-17654.000	76116.000
14824.000	-16950.000	76120.000
9959.000	-8862.000	76124.000
-5165.000	-20682.000	76128.000
-3130.000	-30592.000	76132.000
4702.000	-37145.000	76136.000
13054.000	-36441.000	76140.000
17490.000	-28551.000	76144.000
16936.000	-19929.000	76148.000
13586.000	-16716.000	76152.000
9966.000	-9283.000	76156.000
-5324.000	-24687.000	76160.000
-3098.000	-32587.000	76164.000
4109.000	-36521.000	76168.000
12136.000	-37350.000	76172.000
15132.000	-28786.000	76176.000
17428.000	-21721.000	76180.000
9794.000	-14944.000	76184.000
9633.000	-8099.000	76188.000
-6798.000	-21016.000	76192.000
-4392.000	-30473.000	76196.000
2218.000	-34601.000	76200.000
13651.000	-35988.000	76204.000
13938.000	-31617.000	76208.000
16934.000	-21676.000	76212.000
13144.000	-14578.000	76216.000
9809.000	-7095.000	76220.000
-5264.000	-24015.000	76224.000
-494.000	-32412.000	76228.000
-2219.000	-38224.000	76232.000
12185.000	-37545.000	76236.000
12934.000	-29270.000	76240.000
14669.000	-21848.000	76244.000
11984.000	-16777.000	76248.000
9232.000	-9864.000	76252.000
-5063.000	-23622.000	76256.000
-2969.000	-35234.000	76260.000
1553.000	-36083.000	76264.000
14120.000	-36334.000	76268.000
16539.000	-29207.000	76272.000
17536.000	-19662.000	76276.000
13464.000	-15692.000	76280.000
8549.000	-8780.000	76284.000
-8322.000	-22602.000	76288.000
-2822.000	-32041.000	76292.000
2146.000	-35086.000	76296.000
15578.000	-38022.000	76300.000
16307.000	-30659.000	76304.000
17414.000	-20428.000	76308.000
12411.000	-13386.000	76312.000
9793.000	-7153.000	76316.000
-7946.000	-22481.000	76320.000
-451.000	-30166.000	76324.000
2897.000	-35518.000	76328.000
14366.000	-32293.000	76332.000
14133.000	-27662.000	76336.000
14742.000	-20657.000	76340.000
11004.000	-12989.000	76344.000
10753.000	-8709.000	76348.000
-6399.000	-21869.000	76352.000
-2173.000	-31367.000	76356.000
2009.000	-36009.000	76360.000
8431.000	-34865.000	76364.000
16524.000	-29019.000	76368.000
17708.000	-19445.000	76372.000
10320.000	-11720.000	76376.000
9313.000	-7618.000	76380.000
-4192.000	-23818.000	76384.000
-4755.000	-29775.000	76388.000
3697.000	-36641.000	76392.000
12687.000	-35043.000	76396.000
16982.000	-24620.000	76400.000
19180.000	-19859.000	76404.000
11937.000	-14377.000	76408.000
8308.000	-9670.000	76412.000
-6320.000	-22147.000	76416.000
-925.000	-31172.000	76420.000
1831.000	-35010.000	76424.000
9112.000	-35943.000	76428.000
13565.000	-28335.000	76432.000
17364.000	-19802.000	76436.000
12209.000	-14844.000	76440.000
11127.000	-8475.000	76444.000
-6156.000	-22542.000	76448.000
-593.000	-32383.000	76452.000
4557.000	-37589.000	76456.000
12071.000	-33168.000	76460.000
13370.000	-25401.000	76464.000
15260.000	-18934.000	76468.000
12198.000	-12135.000	76472.000
11246.000	-10119.000	76476.000
-5102.000	-19937.000	76480.000
-3004.000	-31048.000	76484.000
3808.000	-34882.000	76488.000
11534.000	-32300.000	76492.000
12170.000	-29771.000	76496.000
19445.000	-18340.000	76500.000
11387.000	-16400.000	76504.000
9611.000	-9416.000	76508.000
-7774.000	-22055.000	76512.000
-5066.000	-32528.000	76516.000
1801.000	-39999.000	76520.000
11441.000	-34434.000	76524.000
16363.000	-28943.000	76528.000
17934.000	-19702.000	76532.000
12698.000	-13021.000	76536.000
9818.000	-7959.000	76540.000
-4720.000	-24490.000	76544.000
-3975.000	-28336.000	76548.000
973.000	-36181.000	76552.000
13808.000	-36145.000	76556.000
15034.000	-25908.000	76560.000
15823.000	-19465.000	76564.000
11669.000	-13298.000	76568.000
9203.000	-8887.000	76572.000
-7777.000	-23453.000	76576.000
-3632.000	-30489.000	76580.000
3541.000	-35961.000	76584.000
11550.000	-36030.000	76588.000
14573.000	-27666.000	76592.000
16677.000	-21062.000	76596.000
14340.000	-12328.000	76600.000
8209.000	-11350.000	76604.000
-5059.000	-24052.000	76608.000
-2482.000	-29975.000	76612.000
162.000	-36045.000	76616.000
12601.000	-33991.000	76620.000
15296.000	-25141.000	76624.000
17873.000	-19295.000	76628.000
12941.000	-15573.000	76632.000
10346.000	-11609.000	76636.000
-8540.000	-23857.000	76640.000
-4231.000	-32512.000	76644.000
3002.000	-36333.000	76648.000
13723.000	-33930.000	76652.000
18326.000	-27649.000	76656.000
16970.000	-20778.000	76660.000
12670.000	-13743.000	76664.000
8877.000	-8613.000	76668.000
-4948.000	-22545.000	76672.000
-714.000	-33221.000	76676.000
2187.000	-36981.000	76680.000
11137.000	-35429.000	76684.000
15438.000	-28994.000	76688.000
15023.000	-22280.000	76692.000
13710.000	-12730.000	76696.000
9291.000	-8124.000	76700.000
-3995.000	-23274.000	76704.000
-839.000	-32662.000	76708.000
3280.000	-35478.000	76712.000
13178.000	-33504.000	76716.000
13594.000	-29619.000	76720.000
15980.000	-20188.000	76724.000
11855.000	-12670.000	76728.000
9046.000	-9063.000	76732.000
-5721.000	-21391.000	76736.000
-2724.000	-30980.000	76740.000
2679.000	-36090.000	76744.000
14236.000	-37223.000	76748.000
16891.000	-28846.000	76752.000
13937.000	-19194.000	76756.000
12534.000	-11884.000	76760.000
11813.000	-8918.000	76764.000
-7570.000	-21812.000	76768.000
-2733.000	-32545.000	76772.000
3027.000	-34528.000	76776.000
13773.000	-36056.000	76780.000
16251.000	-28251.000	76784.000
18191.000	-20836.000	76788.000
12017.000	-13655.000	76792.000
9214.000	-7789.000	76796.000
-6754.000	-23756.000	76800.000
-3170.000	-29231.000	76804.000
2443.000	-35774.000	76808.000
10822.000	-33729.000	76812.000
16303.000	-27456.000	76816.000
16472.000	-21071.000	76820.000
12881.000	-14049.000	76824.000
9172.000	-9858.000	76828.000
-7329.000	-21059.000	76832.000
-3188.000	-30429.000	76836.000
1808.000	-35451.000	76840.000
13871.000	-32748.000	76844.000
16572.000	-25082.000	76848.000
17208.000	-19897.000	76852.000
10969.000	-14780.000	76856.000
11245.000	-9700.000	76860.000
-4898.000	-24975.000	76864.000
-2759.000	-30447.000	76868.000
-1002.000	-32865.000	76872.000
10356.000	-32955.000	76876.000
14852.000	-31856.000	76880.000
16039.000	-20609.000	76884.000
11787.000	-16352.000	76888.000
11140.000	-10251.000	76892.000
-6544.000	-23495.000	76896.000
-796.000	-30855.000	76900.000
3194.000	-37233.000	76904.000
11479.000	-36423.000	76908.000
15972.000	-27330.000	76912.000
16692.000	-20851.000	76916.000
11700.000	-12476.000	76920.000
9439.000	-10908.000	76924.000
-6601.000	-21888.000	76928.000
-1824.000	-31293.000	76932.000
1124.000	-38175.000	76936.000
12188.000	-34493.000	76940.000
17031.000	-26834.000	76944.000
17640.000	-21854.000	76948.000
11529.000	-15076.000	76952.000
9481.000	-9208.000	76956.000
-4383.000	-22205.000	76960.000
-3309.000	-31899.000	76964.000
2653.000	-37619.000	76968.000
10522.000	-38012.000	76972.000
15543.000	-28865.000	76976.000
15880.000	-20590.000	76980.000
10557.000	-13394.000	76984.000
10092.000	-9906.000	76988.000
-10047.000	-19725.000	76992.000
-1277.000	-31843.000	76996.000
3762.000	-35284.000	77000.000
10875.000	-37889.000	77004.000
16238.000	-28534.000	77008.000
18212.000	-20971.000	77012.000
11897.000	-13534.000	77016.000
8909.000	-9143.000	77020.000
-5661.000	-22161.000	77024.000
-1407.000	-33363.000	77028.000
3263.000	-35520.000	77032.000
8790.000	-32566.000	77036.000
15122.000	-28880.000	77040.000
15033.000	-19021.000	77044.000
11251.000	-16711.000	77048.000
8019.000	-9365.000	77052.000
-6202.000	-22961.000	77056.000
-4150.000	-28596.000	77060.000
1487.000	-33278.000	77064.000
11128.000	-33243.000	77068.000
14775.000	-26521.000	77072.000
15447.000	-21106.000	77076.000
9208.000	-13962.000	77080.000
7786.000	-11083.000	77084.000
-5194.000	-22839.000	77088.000
-2139.000	-30687.000	77092.000
1066.000	-36394.000	77096.000
12637.000	-35858.000	77100.000
15715.000	-25197.000	77104.000
15624.000	-17264.000	77108.000
11597.000	-12763.000	77112.000
10257.000	-10226.000	77116.000
-6571.000	-23822.000	77120.000
-2304.000	-31371.000	77124.000
1913.000	-36550.000	77128.000
14079.000	-34790.000	77132.000
17873.000	-24592.000	77136.000
17996.000	-20761.000	77140.000
13060.000	-13180.000	77144.000
10096.000	-11627.000	77148.000
-8665.000	-23808.000	77152.000
-6891.000	-31028.000	77156.000
2827.000	-36603.000	77160.000
11924.000	-32289.000	77164.000
15280.000	-25973.000	77168.000
16253.000	-20991.000	77172.000
13435.000	-12489.000	77176.000
11431.000	-9379.000	77180.000
-7391.000	-21433.000	77184.000
-2221.000	-27826.000	77188.000
637.000	-35598.000	77192.000
13358.000	-35752.000	77196.000
16006.000	-28785.000	77200.000
17429.000	-17485.000	77204.000
11718.000	-12623.000	77208.000
7400.000	-6413.000	77212.000
-5047.000	-22358.000	77216.000
-3929.000	-33594.000	77220.000
3724.000	-35906.000	77224.000
11258.000	-36818.000	77228.000
15465.000	-26363.000	77232.000
16241.000	-18841.000	77236.000
14910.000	-14079.000	77240.000
8990.000	-11504.000	77244.000
-6809.000	-24071.000	77248.000
-1710.000	-31103.000	77252.000
2852.000	-35142.000	77256.000
11257.000	-34994.000	77260.000
14982.000	-28702.000	77264.000
16630.000	-19536.000	77268.000
11386.000	-12714.000	77272.000
8922.000	-8171.000	77276.000
-5102.000	-23204.000	77280.000
277.000	-28862.000	77284.000
4433.000	-36275.000	77288.000
11594.000	-32853.000	77292.000
14744.000	-25230.000	77296.000
17890.000	-19951.000	77300.000
13192.000	-12360.000	77304.000
7888.000	-9615.000	77308.000
-4327.000	-22155.000	77312.000
230.000	-30961.000	77316.000
990.000	-37101.000	77320.000
11182.000	-33446.000	77324.000
17537.000	-28355.000	77328.000
15994.000	-18967.000	77332.000
11947.000	-10641.000	77336.000
12701.000	-5570.000	77340.000
-4880.000	-23342.000	77344.000
-1420.000	-32487.000	77348.000
-2.000	-33149.000	77352.000
12601.000	-32905.000	77356.000
14604.000	-24614.000	77360.000
17002.000	-21846.000	77364.000
10885.000	-13949.000	77368.000
6062.000	-9648.000	77372.000
-6927.000	-23039.000	77376.000
-2754.000	-29873.000	77380.000
2124.000	-34171.000	77384.000
11499.000	-34982.000	77388.000
15227.000	-26835.000	77392.000
13750.000	-20577.000	77396.000
13634.000	-14776.000	77400.000
7491.000	-9834.000	77404.000
-6365.000	-20240.000	77408.000
-1703.000	-30216.000	77412.000
2166.000	-34850.000	77416.000
14404.000	-33679.000	77420.000
14093.000	-26273.000	77424.000
14674.000	-17538.000	77428.000
10721.000	-14321.000	77432.000
10394.000	-10145.000	77436.000
-10294.000	-20515.000	77440.000
-4334.000	-30424.000	77444.000
1350.000	-36496.000	77448.000
12657.000	-34167.000	77452.000
15622.000	-25055.000	77456.000
14933.000	-16811.000	77460.000
12374.000	-14456.000	77464.000
8235.000	-9436.000	77468.000
-8263.000	-23076.000	77472.000
-3309.000	-29615.000	77476.000
2164.000	-34518.000	77480.000
11692.000	-32055.000	77484.000
13896.000	-27642.000	77488.000
14842.000	-19259.000	77492.000
10520.000	-13079.000	77496.000
10002.000	-7930.000	77500.000
-5933.000	-19976.000	77504.000
-3209.000	-30575.000	77508.000
1140.000	-37219.000	77512.000
13196.000	-33553.000	77516.000
13913.000	-29362.000	77520.000
16507.000	-21502.000	77524.000
11401.000	-13081.000	77528.000
8996.000	-8809.000	77532.000
-5818.000	-22151.000	77536.000
-1625.000	-30783.000	77540.000
3934.000	-36851.000	77544.000
14050.000	-33107.000	77548.000
16890.000	-27459.000	77552.000
16449.000	-20941.000	77556.000
11055.000	-13414.000	77560.000
9720.000	-10086.000	77564.000
-5450.000	-20599.000	77568.000
-2375.000	-30085.000	77572.000
1787.000	-36590.000	77576.000
13440.000	-32451.000	77580.000
17518.000	-26481.000	77584.000
16355.000	-19209.000	77588.000
13376.000	-15337.000	77592.000
9164.000	-9434.000	77596.000
-4753.000	-24041.000	77600.000
-2378.000	-29478.000	77604.000
4342.000	-33242.000	77608.000
9090.000	-33501.000	77612.000
15325.000	-26494.000	77616.000
16112.000	-20922.000	77620.000
11238.000	-12033.000	77624.000
7414.000	-7972.000	77628.000
-9804.000	-22708.000	77632.000
-3544.000	-27932.000	77636.000
3266.000	-36199.000	77640.000
9801.000	-35743.000	77644.000
15377.000	-28750.000	77648.000
16906.000	-19916.000	77652.000
10756.000	-11501.000	77656.000
8037.000	-8290.000	77660.000
-5737.000	-21068.000	77664.000
-5484.000	-30811.000	77668.000
3148.000	-38695.000	77672.000
10590.000	-34089.000	77676.000
12529.000	-25193.000	77680.000
18543.000	-17520.000	77684.000
12495.000	-13853.000	77688.000
6795.000	-8768.000	77692.000
-4977.000	-21296.000	77696.000
-2849.000	-30903.000	77700.000
107.000	-31858.000	77704.000
10727.000	-34781.000	77708.000
15251.000	-25924.000	77712.000
16491.000	-18910.000	77716.000
12220.000	-13236.000	77720.000
9224.000	-8430.000	77724.000
-6685.000	-20822.000	77728.000
-2562.000	-26190.000	77732.000
3672.000	-35855.000	77736.000
13163.000	-37447.000	77740.000
15476.000	-26862.000	77744.000
13848.000	-20600.000	77748.000
13018.000	-11693.000	77752.000
6821.000	-7921.000	77756.000
-6345.000	-22486.000	77760.000
-1877.000	-29283.000	77764.000
2707.000	-34452.000	77768.000
13314.000	-35385.000	77772.000
15442.000	-26725.000	77776.000
18455.000	-17776.000	77780.000
13168.000	-15328.000	77784.000
9383.000	-9634.000	77788.000
-5098.000	-21998.000	77792.000
-3689.000	-30707.000	77796.000
1896.000	-34440.000	77800.000
12744.000	-35137.000	77804.000
14820.000	-26538.000	77808.000
16260.000	-20982.000	77812.000
11266.000	-14894.000	77816.000
8432.000	-10951.000	77820.000
-5221.000	-23339.000	77824.000
-2455.000	-30080.000	77828.000
2808.000	-33590.000	77832.000
11577.000	-34002.000	77836.000
13544.000	-26637.000	77840.000
18104.000	-20684.000	77844.000
9811.000	-14810.000	77848.000
7604.000	-10155.000	77852.000
-6194.000	-22375.000	77856.000
-2237.000	-31451.000	77860.000
2066.000	-34941.000	77864.000
10964.000	-35408.000	77868.000
14068.000	-26315.000	77872.000
13141.000	-19800.000	77876.000
13083.000	-12903.000	77880.000
9616.000	-8506.000	77884.000
-5227.000	-21655.000	77888.000
-2095.000	-28483.000	77892.000
4580.000	-35249.000	77896.000
12406.000	-34435.000	77900.000
13691.000	-26247.000	77904.000
16216.000	-18643.000	77908.000
9964.000	-11967.000	77912.000
8714.000	-7863.000	77916.000
-8632.000	-20238.000	77920.000
-4372.000	-32603.000	77924.000
1732.000	-35621.000	77928.000
11908.000	-33521.000	77932.000
13608.000	-25168.000	77936.000
14219.000	-19532.000	77940.000
11071.000	-13730.000	77944.000
6949.000	-9238.000	77948.000
-9355.000	-21306.000	77952.000
-3911.000	-29557.000	77956.000
3517.000	-33407.000	77960.000
11135.000	-35079.000	77964.000
12321.000	-25698.000	77968.000
14472.000	-20131.000	77972.000
13171.000	-12995.000	77976.000
10007.000	-8125.000	77980.000
-8490.000	-23377.000	77984.000
-3280.000	-27406.000	77988.000
1771.000	-34649.000	77992.000
11747.000	-32707.000	77996.000
15832.000	-25801.000	78000.000
18142.000	-18776.000	78004.000
11492.000	-12514.000	78008.000
11384.000	-11096.000	78012.000
-5879.000	-22248.000	78016.000
-4387.000	-32445.000	78020.000
1647.000	-33589.000	78024.000
11067.000	-33836.000	78028.000
15041.000	-28816.000	78032.000
14663.000	-17730.000	78036.000
12539.000	-12546.000	78040.000
7484.000	-10419.000	78044.000
-7427.000	-22968.000	78048.000
-4344.000	-30409.000	78052.000
837.000	-33256.000	78056.000
11828.000	-34152.000	78060.000
14697.000	-25969.000	78064.000
16664.000	-17428.000	78068.000
10891.000	-15372.000	78072.000
11091.000	-9951.000	78076.000
-5692.000	-23056.000	78080.000
-2699.000	-32160.000	78084.000
3038.000	-31937.000	78088.000
12180.000	-32313.000	78092.000
15569.000	-25413.000	78096.000
14528.000	-22015.000	78100.000
11671.000	-13636.000	78104.000
10824.000	-10117.000	78108.000
-7281.000	-23166.000	78112.000
-3395.000	-31147.000	78116.000
49.000	-36447.000	78120.000
14458.000	-34881.000	78124.000
14090.000	-25726.000	78128.000
16002.000	-19226.000	78132.000
11565.000	-11885.000	78136.000
8666.000	-10414.000	78140.000
-8787.000	-23001.000	78144.000
-6656.000	-30095.000	78148.000
1420.000	-34238.000	78152.000
11443.000	-34616.000	78156.000
13350.000	-25297.000	78160.000
15330.000	-19295.000	78164.000
12270.000	-13251.000	78168.000
8452.000	-10360.000	78172.000
-5887.000	-22243.000	78176.000
-1617.000	-28757.000	78180.000
1162.000	-35438.000	78184.000
10889.000	-35671.000	78188.000
15827.000	-28240.000	78192.000
17037.000	-19213.000	78196.000
9802.000	-13447.000	78200.000
7858.000	-9740.000	78204.000
-8888.000	-19049.000	78208.000
-1539.000	-31856.000	78212.000
1646.000	-34081.000	78216.000
12966.000	-33968.000	78220.000
14439.000	-26184.000	78224.000
14974.000	-18103.000	78228.000
11752.000	-12701.000	78232.000
10960.000	-7153.000	78236.000
-8609.000	-22627.000	78240.000
-2998.000	-28893.000	78244.000
2987.000	-33253.000	78248.000
12657.000	-33135.000	78252.000
14636.000	-27689.000	78256.000
14889.000	-21468.000	78260.000
10581.000	-12876.000	78264.000
8926.000	-8146.000	78268.000
-5911.000	-22325.000	78272.000
-2664.000	-31574.000	78276.000
3736.000	-35429.000	78280.000
12199.000	-33698.000	78284.000
13845.000	-28656.000	78288.000
12647.000	-22146.000	78292.000
10662.000	-13779.000	78296.000
8633.000	-9150.000	78300.000
-3500.000	-24596.000	78304.000
-1010.000	-27815.000	78308.000
485.000	-35925.000	78312.000
10915.000	-33979.000	78316.000
12848.000	-25902.000	78320.000
14280.000	-19240.000	78324.000
9661.000	-15509.000	78328.000
6495.000	-7355.000	78332.000
-5011.000	-23998.000	78336.000
-5237.000	-26282.000	78340.000
257.000	-33324.000	78344.000
10162.000	-33805.000	78348.000
14664.000	-28622.000	78352.000
14519.000	-21679.000	78356.000
10946.000	-12931.000	78360.000
10033.000	-9740.000	78364.000
-5467.000	-23545.000	78368.000
-515.000	-30798.000	78372.000
2899.000	-34418.000	78376.000
13150.000	-31005.000	78380.000
14778.000	-28029.000	78384.000
14680.000	-20297.000	78388.000
11244.000	-14754.000	78392.000
8662.000	-8020.000	78396.000
-7158.000	-22845.000	78400.000
-2068.000	-27969.000	78404.000
1832.000	-35120.000	78408.000
9996.000	-34044.000	78412.000
14161.000	-24875.000	78416.000
16271.000	-18854.000	78420.000
10277.000	-11809.000	78424.000
10369.000	-7192.000	78428.000
-6180.000	-22493.000	78432.000
-2180.000	-30562.000	78436.000
60.000	-35632.000	78440.000
12638.000	-32211.000	78444.000
14691.000	-26258.000	78448.000
14959.000	-18320.000	78452.000
12761.000	-11215.000	78456.000
9519.000	-9056.000	78460.000
-3062.000	-20886.000	78464.000
-1035.000	-28864.000	78468.000
2284.000	-34141.000	78472.000
12314.000	-36875.000	78476.000
12565.000	-24121.000	78480.000
14728.000	-20784.000	78484.000
10933.000	-12577.000	78488.000
9161.000	-9056.000	78492.000
-6780.000	-22675.000	78496.000
-3823.000	-25675.000	78500.000
1144.000	-35468.000	78504.000
10665.000	-32774.000	78508.000
15080.000	-26278.000	78512.000
16364.000	-20416.000	78516.000
11806.000	-13548.000	78520.000
9057.000	-11264.000	78524.000
-6318.000	-20692.000	78528.000
-1611.000	-26631.000	78532.000
-858.000	-33141.000	78536.000
10028.000	-34298.000	78540.000
12493.000	-25558.000	78544.000
17563.000	-21612.000	78548.000
10171.000	-15258.000	78552.000
8604.000	-10253.000	78556.000
-9137.000	-24741.000	78560.000
-2124.000	-31522.000	78564.000
3214.000	-35258.000	78568.000
9481.000	-33693.000	78572.000
14205.000	-27327.000	78576.000
15693.000	-18111.000	78580.000
13370.000	-14540.000	78584.000
8312.000	-10102.000	78588.000
-3490.000	-22343.000	78592.000
-3329.000	-27371.000	78596.000
3419.000	-33176.000	78600.000
10938.000	-32979.000	78604.000
11187.000	-26421.000	78608.000
14204.000	-18986.000	78612.000
11946.000	-16348.000	78616.000
6803.000	-11368.000	78620.000
-7674.000	-21289.000	78624.000
-2679.000	-29076.000	78628.000
2628.000	-37227.000	78632.000
11180.000	-36643.000	78636.000
12835.000	-25246.000	78640.000
16866.000	-19800.000	78644.000
10905.000	-15201.000	78648.000
9531.000	-6825.000	78652.000
-5692.000	-22027.000	78656.000
-1837.000	-28650.000	78660.000
1419.000	-33790.000	78664.000
10779.000	-33972.000	78668.000
13444.000	-27739.000	78672.000
15822.000	-18689.000	78676.000
12933.000	-13881.000	78680.000
7181.000	-7734.000	78684.000
-6173.000	-21571.000	78688.000
-3500.000	-28837.000	78692.000
643.000	-33636.000	78696.000
13523.000	-35874.000	78700.000
13418.000	-25459.000	78704.000
15407.000	-18234.000	78708.000
10407.000	-15614.000	78712.000
10663.000	-8127.000	78716.000
-8342.000	-22649.000	78720.000
-2293.000	-29593.000	78724.000
3593.000	-34681.000	78728.000
11786.000	-31765.000	78732.000
13909.000	-25303.000	78736.000
18870.000	-19090.000	78740.000
9721.000	-13178.000	78744.000
8163.000	-9662.000	78748.000
-5971.000	-20588.000	78752.000
-7473.000	-29419.000	78756.000
2793.000	-35350.000	78760.000
11453.000	-33047.000	78764.000
14511.000	-23849.000	78768.000
15538.000	-20266.000	78772.000
12336.000	-10982.000	78776.000
8454.000	-8440.000	78780.000
-6044.000	-23844.000	78784.000
-3320.000	-30329.000	78788.000
425.000	-33837.000	78792.000
13370.000	-33884.000	78796.000
14252.000	-25863.000	78800.000
15892.000	-19211.000	78804.000
11757.000	-9359.000	78808.000
6977.000	-7169.000	78812.000
-8246.000	-21324.000	78816.000
-3017.000	-29241.000	78820.000
2564.000	-32585.000	78824.000
12704.000	-34686.000	78828.000
16699.000	-25588.000	78832.000
15019.000	-18909.000	78836.000
12182.000	-14207.000	78840.000
10694.000	-11395.000	78844.000
-6044.000	-24161.000	78848.000
-4416.000	-29950.000	78852.000
1408.000	-32239.000	78856.000
11861.000	-32786.000	78860.000
16383.000	-26438.000	78864.000
17095.000	-20047.000	78868.000
11969.000	-15985.000	78872.000
8329.000	-7656.000	78876.000
-4932.000	-22175.000	78880.000
-2706.000	-30471.000	78884.000
2045.000	-33491.000	78888.000
9376.000	-33908.000	78892.000
