Data Point Listing of File C:\Users\set.a.m2s.036\Documents\Aris\CPMG_CuSO4_20251118.tnt
Starting Point:	1	Ending Point:	32000
Starting 2D Record:	1	Ending Record:	1
Real	Imag	usec
562.000	-2508.000	46948.000
-21.000	-3712.000	46952.000
-889.000	-4107.000	46956.000
-1818.000	-3305.000	46960.000
0.000	0.000	46964.000
0.000	0.000	46968.000
0.000	0.000	46972.000
628.000	-1115.000	46976.000
1079.000	-2495.000	46980.000
587.000	-3148.000	46984.000
-235.000	-3421.000	46988.000
-911.000	-2696.000	46992.000
0.000	0.000	46996.000
0.000	0.000	47000.000
0.000	0.000	47004.000
350.000	-834.000	47008.000
657.000	-2041.000	47012.000
192.000	-3274.000	47016.000
-182.000	-3759.000	47020.000
-668.000	-2871.000	47024.000
0.000	0.000	47028.000
0.000	0.000	47032.000
0.000	0.000	47036.000
317.000	-1393.000	47040.000
767.000	-3019.000	47044.000
102.000	-3522.000	47048.000
-638.000	-3141.000	47052.000
-1055.000	-1869.000	47056.000
0.000	0.000	47060.000
0.000	0.000	47064.000
0.000	0.000	47068.000
591.000	-1319.000	47072.000
1029.000	-3004.000	47076.000
399.000	-3779.000	47080.000
-677.000	-4059.000	47084.000
-802.000	-3063.000	47088.000
0.000	0.000	47092.000
0.000	0.000	47096.000
0.000	0.000	47100.000
222.000	-1572.000	47104.000
293.000	-3103.000	47108.000
7.000	-3481.000	47112.000
-528.000	-3579.000	47116.000
-877.000	-2609.000	47120.000
0.000	0.000	47124.000
0.000	0.000	47128.000
0.000	0.000	47132.000
184.000	-1222.000	47136.000
398.000	-2862.000	47140.000
276.000	-3719.000	47144.000
-499.000	-3676.000	47148.000
-1131.000	-3114.000	47152.000
0.000	0.000	47156.000
0.000	0.000	47160.000
0.000	0.000	47164.000
905.000	-992.000	47168.000
1538.000	-2182.000	47172.000
895.000	-2996.000	47176.000
-170.000	-3011.000	47180.000
-825.000	-2332.000	47184.000
0.000	0.000	47188.000
0.000	0.000	47192.000
0.000	0.000	47196.000
553.000	-971.000	47200.000
1165.000	-2493.000	47204.000
684.000	-3519.000	47208.000
-55.000	-3521.000	47212.000
-743.000	-2828.000	47216.000
0.000	0.000	47220.000
0.000	0.000	47224.000
0.000	0.000	47228.000
-2.000	-1489.000	47232.000
-115.000	-3293.000	47236.000
-296.000	-3822.000	47240.000
-798.000	-3672.000	47244.000
-1042.000	-2602.000	47248.000
0.000	0.000	47252.000
0.000	0.000	47256.000
0.000	0.000	47260.000
506.000	-1149.000	47264.000
916.000	-2726.000	47268.000
161.000	-3362.000	47272.000
-987.000	-3403.000	47276.000
-1900.000	-2652.000	47280.000
0.000	0.000	47284.000
0.000	0.000	47288.000
0.000	0.000	47292.000
194.000	-940.000	47296.000
141.000	-2297.000	47300.000
-70.000	-3400.000	47304.000
-960.000	-3661.000	47308.000
-1489.000	-2949.000	47312.000
0.000	0.000	47316.000
0.000	0.000	47320.000
0.000	0.000	47324.000
337.000	-684.000	47328.000
581.000	-2033.000	47332.000
526.000	-3344.000	47336.000
-32.000	-3921.000	47340.000
-622.000	-3108.000	47344.000
0.000	0.000	47348.000
0.000	0.000	47352.000
0.000	0.000	47356.000
425.000	-1556.000	47360.000
930.000	-3435.000	47364.000
521.000	-4314.000	47368.000
55.000	-4310.000	47372.000
-584.000	-3005.000	47376.000
0.000	0.000	47380.000
0.000	0.000	47384.000
0.000	0.000	47388.000
382.000	-1059.000	47392.000
683.000	-2479.000	47396.000
13.000	-3250.000	47400.000
-723.000	-3503.000	47404.000
-1326.000	-2456.000	47408.000
0.000	0.000	47412.000
0.000	0.000	47416.000
0.000	0.000	47420.000
552.000	-1022.000	47424.000
982.000	-2754.000	47428.000
369.000	-4010.000	47432.000
-261.000	-4713.000	47436.000
-552.000	-3911.000	47440.000
0.000	0.000	47444.000
0.000	0.000	47448.000
0.000	0.000	47452.000
437.000	-1788.000	47456.000
698.000	-3806.000	47460.000
-60.000	-4779.000	47464.000
-729.000	-4738.000	47468.000
-880.000	-3409.000	47472.000
0.000	0.000	47476.000
0.000	0.000	47480.000
0.000	0.000	47484.000
230.000	-1214.000	47488.000
403.000	-2777.000	47492.000
188.000	-3246.000	47496.000
-255.000	-3625.000	47500.000
-512.000	-2733.000	47504.000
0.000	0.000	47508.000
0.000	0.000	47512.000
0.000	0.000	47516.000
619.000	-1332.000	47520.000
1154.000	-2963.000	47524.000
658.000	-3865.000	47528.000
-264.000	-4113.000	47532.000
-739.000	-3234.000	47536.000
0.000	0.000	47540.000
0.000	0.000	47544.000
0.000	0.000	47548.000
135.000	-1579.000	47552.000
90.000	-3436.000	47556.000
-635.000	-3824.000	47560.000
-1316.000	-4025.000	47564.000
-1624.000	-3356.000	47568.000
0.000	0.000	47572.000
0.000	0.000	47576.000
0.000	0.000	47580.000
-71.000	-1326.000	47584.000
48.000	-2996.000	47588.000
-20.000	-3444.000	47592.000
-507.000	-3613.000	47596.000
-703.000	-2756.000	47600.000
0.000	0.000	47604.000
0.000	0.000	47608.000
0.000	0.000	47612.000
762.000	-1092.000	47616.000
1570.000	-2694.000	47620.000
1063.000	-3590.000	47624.000
245.000	-3859.000	47628.000
-562.000	-2998.000	47632.000
0.000	0.000	47636.000
0.000	0.000	47640.000
0.000	0.000	47644.000
733.000	-1160.000	47648.000
1389.000	-2730.000	47652.000
799.000	-3382.000	47656.000
-260.000	-3407.000	47660.000
-867.000	-2458.000	47664.000
0.000	0.000	47668.000
0.000	0.000	47672.000
0.000	0.000	47676.000
521.000	-1308.000	47680.000
763.000	-2924.000	47684.000
73.000	-3932.000	47688.000
-711.000	-3911.000	47692.000
-1401.000	-2978.000	47696.000
0.000	0.000	47700.000
0.000	0.000	47704.000
0.000	0.000	47708.000
100.000	-1080.000	47712.000
262.000	-2573.000	47716.000
97.000	-3663.000	47720.000
-436.000	-3968.000	47724.000
-982.000	-2994.000	47728.000
0.000	0.000	47732.000
0.000	0.000	47736.000
0.000	0.000	47740.000
-62.000	-1218.000	47744.000
-77.000	-3013.000	47748.000
-220.000	-4109.000	47752.000
-991.000	-4204.000	47756.000
-1672.000	-2756.000	47760.000
0.000	0.000	47764.000
0.000	0.000	47768.000
0.000	0.000	47772.000
240.000	-1405.000	47776.000
454.000	-3181.000	47780.000
109.000	-3887.000	47784.000
-805.000	-3705.000	47788.000
-1449.000	-2436.000	47792.000
0.000	0.000	47796.000
0.000	0.000	47800.000
0.000	0.000	47804.000
163.000	-774.000	47808.000
176.000	-1901.000	47812.000
-663.000	-3168.000	47816.000
-1626.000	-3593.000	47820.000
-2102.000	-2645.000	47824.000
0.000	0.000	47828.000
0.000	0.000	47832.000
0.000	0.000	47836.000
835.000	-1308.000	47840.000
1662.000	-3012.000	47844.000
1016.000	-3892.000	47848.000
3.000	-3996.000	47852.000
-719.000	-3036.000	47856.000
0.000	0.000	47860.000
0.000	0.000	47864.000
0.000	0.000	47868.000
454.000	-1063.000	47872.000
807.000	-2814.000	47876.000
151.000	-3695.000	47880.000
-628.000	-3995.000	47884.000
-1109.000	-2896.000	47888.000
0.000	0.000	47892.000
0.000	0.000	47896.000
0.000	0.000	47900.000
971.000	-1058.000	47904.000
1839.000	-2552.000	47908.000
1466.000	-3274.000	47912.000
382.000	-3590.000	47916.000
-472.000	-2867.000	47920.000
0.000	0.000	47924.000
0.000	0.000	47928.000
0.000	0.000	47932.000
683.000	-1673.000	47936.000
1004.000	-3620.000	47940.000
444.000	-3871.000	47944.000
-567.000	-3408.000	47948.000
-951.000	-2114.000	47952.000
0.000	0.000	47956.000
0.000	0.000	47960.000
0.000	0.000	47964.000
187.000	-1202.000	47968.000
262.000	-2661.000	47972.000
199.000	-3451.000	47976.000
-427.000	-3485.000	47980.000
-965.000	-2428.000	47984.000
0.000	0.000	47988.000
0.000	0.000	47992.000
0.000	0.000	47996.000
919.000	-1274.000	48000.000
1422.000	-3020.000	48004.000
699.000	-3784.000	48008.000
-621.000	-3701.000	48012.000
-1347.000	-2682.000	48016.000
0.000	0.000	48020.000
0.000	0.000	48024.000
0.000	0.000	48028.000
-471.000	-1065.000	48032.000
-924.000	-2494.000	48036.000
-1147.000	-3394.000	48040.000
-1503.000	-3304.000	48044.000
-1427.000	-2233.000	48048.000
0.000	0.000	48052.000
0.000	0.000	48056.000
0.000	0.000	48060.000
701.000	-1452.000	48064.000
1345.000	-3450.000	48068.000
1042.000	-4288.000	48072.000
250.000	-4333.000	48076.000
-189.000	-3294.000	48080.000
0.000	0.000	48084.000
0.000	0.000	48088.000
0.000	0.000	48092.000
301.000	-1022.000	48096.000
407.000	-2353.000	48100.000
-278.000	-3403.000	48104.000
-1279.000	-3536.000	48108.000
-1744.000	-2996.000	48112.000
0.000	0.000	48116.000
0.000	0.000	48120.000
0.000	0.000	48124.000
438.000	-974.000	48128.000
836.000	-2481.000	48132.000
220.000	-3409.000	48136.000
-443.000	-3719.000	48140.000
-1134.000	-2712.000	48144.000
0.000	0.000	48148.000
0.000	0.000	48152.000
0.000	0.000	48156.000
11.000	-1131.000	48160.000
69.000	-2804.000	48164.000
-278.000	-3849.000	48168.000
-881.000	-4360.000	48172.000
-1463.000	-3798.000	48176.000
0.000	0.000	48180.000
0.000	0.000	48184.000
0.000	0.000	48188.000
760.000	-1168.000	48192.000
1460.000	-2706.000	48196.000
530.000	-3282.000	48200.000
-166.000	-3185.000	48204.000
-1078.000	-2219.000	48208.000
0.000	0.000	48212.000
0.000	0.000	48216.000
0.000	0.000	48220.000
967.000	-1041.000	48224.000
1660.000	-2407.000	48228.000
1008.000	-3422.000	48232.000
-121.000	-3808.000	48236.000
-707.000	-3152.000	48240.000
0.000	0.000	48244.000
0.000	0.000	48248.000
0.000	0.000	48252.000
297.000	-1031.000	48256.000
784.000	-2312.000	48260.000
595.000	-3135.000	48264.000
35.000	-3121.000	48268.000
-492.000	-2175.000	48272.000
0.000	0.000	48276.000
0.000	0.000	48280.000
0.000	0.000	48284.000
506.000	-872.000	48288.000
903.000	-2009.000	48292.000
622.000	-2863.000	48296.000
103.000	-3075.000	48300.000
-227.000	-2120.000	48304.000
0.000	0.000	48308.000
0.000	0.000	48312.000
0.000	0.000	48316.000
820.000	-636.000	48320.000
1306.000	-1752.000	48324.000
565.000	-2583.000	48328.000
-575.000	-3106.000	48332.000
-1498.000	-2700.000	48336.000
0.000	0.000	48340.000
0.000	0.000	48344.000
0.000	0.000	48348.000
625.000	-1109.000	48352.000
1251.000	-2666.000	48356.000
545.000	-3285.000	48360.000
-326.000	-3276.000	48364.000
-892.000	-1995.000	48368.000
0.000	0.000	48372.000
0.000	0.000	48376.000
0.000	0.000	48380.000
180.000	-1036.000	48384.000
377.000	-2782.000	48388.000
65.000	-3849.000	48392.000
-281.000	-4152.000	48396.000
-439.000	-3227.000	48400.000
0.000	0.000	48404.000
0.000	0.000	48408.000
0.000	0.000	48412.000
1027.000	-976.000	48416.000
1856.000	-2428.000	48420.000
892.000	-3277.000	48424.000
-406.000	-3659.000	48428.000
-1172.000	-2688.000	48432.000
0.000	0.000	48436.000
0.000	0.000	48440.000
0.000	0.000	48444.000
1064.000	-1479.000	48448.000
2038.000	-3352.000	48452.000
1271.000	-3710.000	48456.000
227.000	-3579.000	48460.000
-844.000	-2602.000	48464.000
0.000	0.000	48468.000
0.000	0.000	48472.000
0.000	0.000	48476.000
710.000	-1363.000	48480.000
1377.000	-3001.000	48484.000
713.000	-3680.000	48488.000
-460.000	-3668.000	48492.000
-1309.000	-2663.000	48496.000
0.000	0.000	48500.000
0.000	0.000	48504.000
0.000	0.000	48508.000
813.000	-816.000	48512.000
1339.000	-2129.000	48516.000
791.000	-2960.000	48520.000
-507.000	-3355.000	48524.000
-958.000	-2736.000	48528.000
0.000	0.000	48532.000
0.000	0.000	48536.000
0.000	0.000	48540.000
511.000	-970.000	48544.000
718.000	-2119.000	48548.000
200.000	-2514.000	48552.000
-553.000	-2633.000	48556.000
-1004.000	-1660.000	48560.000
0.000	0.000	48564.000
0.000	0.000	48568.000
0.000	0.000	48572.000
-634.000	-1206.000	48576.000
-1209.000	-2754.000	48580.000
-1015.000	-3433.000	48584.000
-1347.000	-3549.000	48588.000
-1450.000	-2853.000	48592.000
0.000	0.000	48596.000
0.000	0.000	48600.000
0.000	0.000	48604.000
950.000	-1459.000	48608.000
1519.000	-3240.000	48612.000
658.000	-3441.000	48616.000
-452.000	-3254.000	48620.000
-1094.000	-2105.000	48624.000
0.000	0.000	48628.000
0.000	0.000	48632.000
0.000	0.000	48636.000
505.000	-678.000	48640.000
947.000	-1684.000	48644.000
71.000	-2648.000	48648.000
-627.000	-2888.000	48652.000
-1008.000	-2544.000	48656.000
0.000	0.000	48660.000
0.000	0.000	48664.000
0.000	0.000	48668.000
880.000	-503.000	48672.000
1760.000	-1542.000	48676.000
1137.000	-2371.000	48680.000
219.000	-2356.000	48684.000
-695.000	-1750.000	48688.000
0.000	0.000	48692.000
0.000	0.000	48696.000
0.000	0.000	48700.000
299.000	-1176.000	48704.000
542.000	-2666.000	48708.000
271.000	-3120.000	48712.000
-641.000	-3101.000	48716.000
-1334.000	-2313.000	48720.000
0.000	0.000	48724.000
0.000	0.000	48728.000
0.000	0.000	48732.000
192.000	-1372.000	48736.000
577.000	-2782.000	48740.000
279.000	-3331.000	48744.000
-383.000	-2996.000	48748.000
-567.000	-2117.000	48752.000
0.000	0.000	48756.000
0.000	0.000	48760.000
0.000	0.000	48764.000
428.000	-1744.000	48768.000
782.000	-3705.000	48772.000
133.000	-4211.000	48776.000
-683.000	-3872.000	48780.000
-1601.000	-2346.000	48784.000
0.000	0.000	48788.000
0.000	0.000	48792.000
0.000	0.000	48796.000
1093.000	-1242.000	48800.000
2095.000	-3098.000	48804.000
1220.000	-4319.000	48808.000
241.000	-4495.000	48812.000
-382.000	-3049.000	48816.000
0.000	0.000	48820.000
0.000	0.000	48824.000
0.000	0.000	48828.000
338.000	-1583.000	48832.000
737.000	-3652.000	48836.000
32.000	-4530.000	48840.000
-858.000	-4461.000	48844.000
-1711.000	-3216.000	48848.000
0.000	0.000	48852.000
0.000	0.000	48856.000
0.000	0.000	48860.000
919.000	-1333.000	48864.000
1777.000	-2937.000	48868.000
1016.000	-3748.000	48872.000
-92.000	-3732.000	48876.000
-1158.000	-3047.000	48880.000
0.000	0.000	48884.000
0.000	0.000	48888.000
0.000	0.000	48892.000
349.000	-1261.000	48896.000
527.000	-2522.000	48900.000
-38.000	-3177.000	48904.000
-633.000	-3531.000	48908.000
-734.000	-2941.000	48912.000
0.000	0.000	48916.000
0.000	0.000	48920.000
0.000	0.000	48924.000
298.000	-1629.000	48928.000
444.000	-3403.000	48932.000
-88.000	-3929.000	48936.000
-922.000	-3565.000	48940.000
-864.000	-2596.000	48944.000
0.000	0.000	48948.000
0.000	0.000	48952.000
0.000	0.000	48956.000
858.000	-1350.000	48960.000
1653.000	-2952.000	48964.000
578.000	-3605.000	48968.000
-603.000	-3680.000	48972.000
-1297.000	-2947.000	48976.000
0.000	0.000	48980.000
0.000	0.000	48984.000
0.000	0.000	48988.000
420.000	-946.000	48992.000
547.000	-2299.000	48996.000
-175.000	-3098.000	49000.000
-1192.000	-3717.000	49004.000
-1806.000	-2959.000	49008.000
0.000	0.000	49012.000
0.000	0.000	49016.000
0.000	0.000	49020.000
-359.000	-552.000	49024.000
-612.000	-1896.000	49028.000
-115.000	-3145.000	49032.000
-84.000	-4000.000	49036.000
-367.000	-3330.000	49040.000
0.000	0.000	49044.000
0.000	0.000	49048.000
0.000	0.000	49052.000
-14.000	-949.000	49056.000
107.000	-2251.000	49060.000
28.000	-3420.000	49064.000
-592.000	-3620.000	49068.000
-1235.000	-2729.000	49072.000
0.000	0.000	49076.000
0.000	0.000	49080.000
0.000	0.000	49084.000
163.000	-1382.000	49088.000
416.000	-2849.000	49092.000
627.000	-3577.000	49096.000
76.000	-3646.000	49100.000
-726.000	-2545.000	49104.000
0.000	0.000	49108.000
0.000	0.000	49112.000
0.000	0.000	49116.000
-376.000	-1036.000	49120.000
-465.000	-2589.000	49124.000
-365.000	-3280.000	49128.000
-490.000	-3437.000	49132.000
-1043.000	-2243.000	49136.000
0.000	0.000	49140.000
0.000	0.000	49144.000
0.000	0.000	49148.000
205.000	-1048.000	49152.000
505.000	-2350.000	49156.000
429.000	-3128.000	49160.000
-111.000	-3551.000	49164.000
-693.000	-2680.000	49168.000
0.000	0.000	49172.000
0.000	0.000	49176.000
0.000	0.000	49180.000
112.000	-1442.000	49184.000
481.000	-3226.000	49188.000
479.000	-3905.000	49192.000
-32.000	-3953.000	49196.000
-1050.000	-3042.000	49200.000
0.000	0.000	49204.000
0.000	0.000	49208.000
0.000	0.000	49212.000
547.000	-1711.000	49216.000
800.000	-3588.000	49220.000
186.000	-3617.000	49224.000
-668.000	-3133.000	49228.000
-1280.000	-1758.000	49232.000
0.000	0.000	49236.000
0.000	0.000	49240.000
0.000	0.000	49244.000
802.000	-716.000	49248.000
1518.000	-1905.000	49252.000
1029.000	-2827.000	49256.000
154.000	-3245.000	49260.000
-518.000	-2498.000	49264.000
0.000	0.000	49268.000
0.000	0.000	49272.000
0.000	0.000	49276.000
-108.000	-1110.000	49280.000
-409.000	-2721.000	49284.000
-556.000	-3573.000	49288.000
-856.000	-3780.000	49292.000
-1335.000	-2739.000	49296.000
0.000	0.000	49300.000
0.000	0.000	49304.000
0.000	0.000	49308.000
875.000	-960.000	49312.000
1438.000	-2469.000	49316.000
266.000	-3360.000	49320.000
-950.000	-3354.000	49324.000
-1570.000	-2558.000	49328.000
0.000	0.000	49332.000
0.000	0.000	49336.000
0.000	0.000	49340.000
666.000	-1262.000	49344.000
1341.000	-2876.000	49348.000
548.000	-3608.000	49352.000
103.000	-3749.000	49356.000
-573.000	-2232.000	49360.000
0.000	0.000	49364.000
0.000	0.000	49368.000
0.000	0.000	49372.000
1256.000	-1533.000	49376.000
2412.000	-3212.000	49380.000
1352.000	-3828.000	49384.000
-102.000	-3676.000	49388.000
-1179.000	-2383.000	49392.000
0.000	0.000	49396.000
0.000	0.000	49400.000
0.000	0.000	49404.000
371.000	-373.000	49408.000
747.000	-1477.000	49412.000
396.000	-2848.000	49416.000
-378.000	-3485.000	49420.000
-836.000	-2663.000	49424.000
0.000	0.000	49428.000
0.000	0.000	49432.000
0.000	0.000	49436.000
511.000	-1033.000	49440.000
1074.000	-2305.000	49444.000
848.000	-3150.000	49448.000
328.000	-3435.000	49452.000
-452.000	-2806.000	49456.000
0.000	0.000	49460.000
0.000	0.000	49464.000
0.000	0.000	49468.000
411.000	-1109.000	49472.000
656.000	-2513.000	49476.000
170.000	-3355.000	49480.000
-131.000	-3624.000	49484.000
-549.000	-2738.000	49488.000
0.000	0.000	49492.000
0.000	0.000	49496.000
0.000	0.000	49500.000
573.000	-882.000	49504.000
862.000	-2119.000	49508.000
449.000	-2820.000	49512.000
-96.000	-3189.000	49516.000
-539.000	-2475.000	49520.000
0.000	0.000	49524.000
0.000	0.000	49528.000
0.000	0.000	49532.000
395.000	-1455.000	49536.000
770.000	-2925.000	49540.000
373.000	-3251.000	49544.000
-196.000	-3054.000	49548.000
-438.000	-1816.000	49552.000
0.000	0.000	49556.000
0.000	0.000	49560.000
0.000	0.000	49564.000
706.000	-1331.000	49568.000
1248.000	-3090.000	49572.000
545.000	-3654.000	49576.000
-318.000	-3639.000	49580.000
-822.000	-2601.000	49584.000
0.000	0.000	49588.000
0.000	0.000	49592.000
0.000	0.000	49596.000
500.000	-749.000	49600.000
727.000	-2084.000	49604.000
18.000	-3255.000	49608.000
-1133.000	-3404.000	49612.000
-1705.000	-2884.000	49616.000
0.000	0.000	49620.000
0.000	0.000	49624.000
0.000	0.000	49628.000
366.000	-976.000	49632.000
879.000	-2337.000	49636.000
666.000	-3279.000	49640.000
144.000	-3629.000	49644.000
-474.000	-3204.000	49648.000
0.000	0.000	49652.000
0.000	0.000	49656.000
0.000	0.000	49660.000
677.000	-1014.000	49664.000
1406.000	-2437.000	49668.000
348.000	-3733.000	49672.000
-808.000	-4009.000	49676.000
-1824.000	-3089.000	49680.000
0.000	0.000	49684.000
0.000	0.000	49688.000
0.000	0.000	49692.000
340.000	-717.000	49696.000
780.000	-1815.000	49700.000
791.000	-3076.000	49704.000
-11.000	-3046.000	49708.000
-744.000	-2486.000	49712.000
0.000	0.000	49716.000
0.000	0.000	49720.000
0.000	0.000	49724.000
-280.000	-1476.000	49728.000
-162.000	-3445.000	49732.000
-443.000	-4195.000	49736.000
-718.000	-3873.000	49740.000
-1232.000	-3108.000	49744.000
0.000	0.000	49748.000
0.000	0.000	49752.000
0.000	0.000	49756.000
647.000	-1349.000	49760.000
1120.000	-2930.000	49764.000
578.000	-3704.000	49768.000
-469.000	-3876.000	49772.000
-1189.000	-2928.000	49776.000
0.000	0.000	49780.000
0.000	0.000	49784.000
0.000	0.000	49788.000
730.000	-1099.000	49792.000
1386.000	-2487.000	49796.000
875.000	-3190.000	49800.000
130.000	-3513.000	49804.000
-325.000	-2836.000	49808.000
0.000	0.000	49812.000
0.000	0.000	49816.000
0.000	0.000	49820.000
586.000	-1251.000	49824.000
1095.000	-2768.000	49828.000
945.000	-3622.000	49832.000
135.000	-3744.000	49836.000
-239.000	-2347.000	49840.000
0.000	0.000	49844.000
0.000	0.000	49848.000
0.000	0.000	49852.000
453.000	-982.000	49856.000
785.000	-2429.000	49860.000
86.000	-3250.000	49864.000
-966.000	-3684.000	49868.000
-1390.000	-2788.000	49872.000
0.000	0.000	49876.000
0.000	0.000	49880.000
0.000	0.000	49884.000
398.000	-1378.000	49888.000
641.000	-3066.000	49892.000
365.000	-3861.000	49896.000
-233.000	-3839.000	49900.000
-528.000	-2643.000	49904.000
0.000	0.000	49908.000
0.000	0.000	49912.000
0.000	0.000	49916.000
432.000	-739.000	49920.000
550.000	-1892.000	49924.000
10.000	-2881.000	49928.000
-1086.000	-3315.000	49932.000
-1673.000	-2993.000	49936.000
0.000	0.000	49940.000
0.000	0.000	49944.000
0.000	0.000	49948.000
577.000	-1253.000	49952.000
817.000	-2838.000	49956.000
299.000	-3156.000	49960.000
-786.000	-3068.000	49964.000
-1642.000	-2129.000	49968.000
0.000	0.000	49972.000
0.000	0.000	49976.000
0.000	0.000	49980.000
-28.000	-1084.000	49984.000
-93.000	-2562.000	49988.000
-579.000	-3075.000	49992.000
-1143.000	-3357.000	49996.000
-1377.000	-2434.000	50000.000
0.000	0.000	50004.000
0.000	0.000	50008.000
0.000	0.000	50012.000
531.000	-484.000	50016.000
904.000	-1481.000	50020.000
459.000	-2676.000	50024.000
-325.000	-3319.000	50028.000
-793.000	-2991.000	50032.000
0.000	0.000	50036.000
0.000	0.000	50040.000
0.000	0.000	50044.000
171.000	-1167.000	50048.000
431.000	-2633.000	50052.000
34.000	-3332.000	50056.000
-675.000	-3551.000	50060.000
-1134.000	-2478.000	50064.000
0.000	0.000	50068.000
0.000	0.000	50072.000
0.000	0.000	50076.000
570.000	-932.000	50080.000
1113.000	-2197.000	50084.000
347.000	-3047.000	50088.000
-508.000	-2895.000	50092.000
-1096.000	-1607.000	50096.000
0.000	0.000	50100.000
0.000	0.000	50104.000
0.000	0.000	50108.000
-95.000	-756.000	50112.000
-187.000	-1711.000	50116.000
-68.000	-2442.000	50120.000
-425.000	-2507.000	50124.000
-840.000	-1685.000	50128.000
0.000	0.000	50132.000
0.000	0.000	50136.000
0.000	0.000	50140.000
700.000	-568.000	50144.000
938.000	-1525.000	50148.000
40.000	-2535.000	50152.000
-764.000	-2810.000	50156.000
-1459.000	-2224.000	50160.000
0.000	0.000	50164.000
0.000	0.000	50168.000
0.000	0.000	50172.000
27.000	-1459.000	50176.000
247.000	-3307.000	50180.000
379.000	-4026.000	50184.000
338.000	-4133.000	50188.000
-73.000	-2961.000	50192.000
0.000	0.000	50196.000
0.000	0.000	50200.000
0.000	0.000	50204.000
105.000	-1069.000	50208.000
358.000	-2569.000	50212.000
32.000	-3333.000	50216.000
-484.000	-3589.000	50220.000
-841.000	-2684.000	50224.000
0.000	0.000	50228.000
0.000	0.000	50232.000
0.000	0.000	50236.000
399.000	-1228.000	50240.000
704.000	-2645.000	50244.000
269.000	-3213.000	50248.000
-449.000	-3055.000	50252.000
-809.000	-2088.000	50256.000
0.000	0.000	50260.000
0.000	0.000	50264.000
0.000	0.000	50268.000
498.000	-505.000	50272.000
661.000	-1460.000	50276.000
544.000	-2493.000	50280.000
-176.000	-3157.000	50284.000
-776.000	-2502.000	50288.000
0.000	0.000	50292.000
0.000	0.000	50296.000
0.000	0.000	50300.000
366.000	-1048.000	50304.000
421.000	-2381.000	50308.000
-71.000	-2923.000	50312.000
-589.000	-2679.000	50316.000
-677.000	-1896.000	50320.000
0.000	0.000	50324.000
0.000	0.000	50328.000
0.000	0.000	50332.000
781.000	-850.000	50336.000
1446.000	-2003.000	50340.000
838.000	-2792.000	50344.000
-177.000	-3249.000	50348.000
-768.000	-2615.000	50352.000
0.000	0.000	50356.000
0.000	0.000	50360.000
0.000	0.000	50364.000
906.000	-1105.000	50368.000
1656.000	-2600.000	50372.000
889.000	-2982.000	50376.000
-40.000	-3205.000	50380.000
-721.000	-2597.000	50384.000
0.000	0.000	50388.000
0.000	0.000	50392.000
0.000	0.000	50396.000
783.000	-1280.000	50400.000
1448.000	-3073.000	50404.000
670.000	-3589.000	50408.000
-199.000	-3513.000	50412.000
-971.000	-2415.000	50416.000
0.000	0.000	50420.000
0.000	0.000	50424.000
0.000	0.000	50428.000
248.000	-1100.000	50432.000
208.000	-2548.000	50436.000
-49.000	-3019.000	50440.000
-653.000	-2987.000	50444.000
-1408.000	-2444.000	50448.000
0.000	0.000	50452.000
0.000	0.000	50456.000
0.000	0.000	50460.000
366.000	-543.000	50464.000
943.000	-1449.000	50468.000
612.000	-2023.000	50472.000
-216.000	-2453.000	50476.000
-1136.000	-2012.000	50480.000
0.000	0.000	50484.000
0.000	0.000	50488.000
0.000	0.000	50492.000
57.000	-1091.000	50496.000
284.000	-2486.000	50500.000
424.000	-3025.000	50504.000
364.000	-3112.000	50508.000
60.000	-2247.000	50512.000
0.000	0.000	50516.000
0.000	0.000	50520.000
0.000	0.000	50524.000
491.000	-840.000	50528.000
904.000	-2148.000	50532.000
357.000	-2913.000	50536.000
-152.000	-2889.000	50540.000
-920.000	-1684.000	50544.000
0.000	0.000	50548.000
0.000	0.000	50552.000
0.000	0.000	50556.000
339.000	-1352.000	50560.000
602.000	-3007.000	50564.000
406.000	-3576.000	50568.000
-428.000	-3639.000	50572.000
-1011.000	-2669.000	50576.000
0.000	0.000	50580.000
0.000	0.000	50584.000
0.000	0.000	50588.000
252.000	-882.000	50592.000
520.000	-2160.000	50596.000
-151.000	-3286.000	50600.000
-711.000	-3556.000	50604.000
-965.000	-2614.000	50608.000
0.000	0.000	50612.000
0.000	0.000	50616.000
0.000	0.000	50620.000
452.000	-1485.000	50624.000
615.000	-3031.000	50628.000
-402.000	-3414.000	50632.000
-1094.000	-3174.000	50636.000
-1648.000	-2127.000	50640.000
0.000	0.000	50644.000
0.000	0.000	50648.000
0.000	0.000	50652.000
240.000	-859.000	50656.000
339.000	-2191.000	50660.000
-93.000	-3354.000	50664.000
-784.000	-3713.000	50668.000
-1255.000	-2602.000	50672.000
0.000	0.000	50676.000
0.000	0.000	50680.000
0.000	0.000	50684.000
621.000	-1039.000	50688.000
836.000	-2487.000	50692.000
336.000	-3541.000	50696.000
-495.000	-3788.000	50700.000
-933.000	-3018.000	50704.000
0.000	0.000	50708.000
0.000	0.000	50712.000
0.000	0.000	50716.000
457.000	-1399.000	50720.000
898.000	-3055.000	50724.000
299.000	-3743.000	50728.000
-471.000	-3761.000	50732.000
-790.000	-2530.000	50736.000
0.000	0.000	50740.000
0.000	0.000	50744.000
